Date,Ingredient,UOM,Usage_Today,Wastage_Today,Closing_OnHand,On_Order_Qty,Reorder_Point,Reorder_Flag,Earliest_Expiry_Date,Qty_Expiring_Within_Warn,Expiry_Warn_Days,Expiry_Flag,Suggested_Action
2026-03-01,Sugar_g,g,690,0,13629.04,0,5663.01,,2027-02-28,0,14,,
2026-03-01,TomatoSauce_g,g,2502,0,5852,0,5236.27,,2026-05-01,0,1,,
2026-03-01,VegMix_g,g,3860,0,5912,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-03-01,WhiteSauce_g,g,320,440,500,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-01,Wine_ml,ml,2730,0,32151.78,0,34449.86,Y,2027-03-07,0,30,,REORDER
2026-03-02,Anchovy_g,g,0,0,1290.41,0,380.14,,2026-08-29,0,14,,
2026-03-02,Beef_g,g,0,0,6960,0,4770.68,,2026-04-30,0,1,,
2026-03-02,Beer_ml,ml,0,0,350500.68,0,323929.18,,2027-03-10,0,30,,
2026-03-02,Bread_g,g,0,1970,2000,0,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-03-02,Butter_g,g,0,0,1527.67,0,1195.07,,2026-05-05,0,5,,
2026-03-02,Chicken_g,g,0,3700,24000,0,13473.64,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-03-02,Chocolate_g,g,0,0,10001.58,0,4332.19,,2026-08-25,0,14,,
2026-03-02,CookingOil_g,g,0,0,30728.84,0,11997.95,,2026-06-29,0,14,,
2026-03-02,Cream_ml,ml,0,0,5920,0,4007.67,,,0,2,,
2026-03-02,Egg_count,count,0,0,72.99,72,78.85,,2026-05-10,0,5,,
2026-03-02,Flour_g,g,0,0,190477.33,0,75954.11,,2026-06-02,0,14,,
2026-03-02,Garlic_g,g,0,0,631,0,218.99,,2026-05-03,0,1,,
2026-03-02,Lime_g,g,0,0,775,0,691.51,,2026-05-01,0,1,,
2026-03-02,Milk_ml,ml,0,0,24400,0,16142.47,,2026-05-02,0,2,,
2026-03-02,Mint_g,g,0,0,455,0,42.74,,2026-05-03,0,1,,
2026-03-02,Mozzarella_g,g,0,0,15476.44,13500,16356.82,,,0,2,,
2026-03-02,Mushroom_g,g,0,0,1220,0,728.77,,2026-05-01,0,1,,
2026-03-02,OliveOil_g,g,0,0,9879.05,0,3774.08,,2026-06-29,0,14,,
2026-03-02,Onion_g,g,0,0,1608,0,955.53,,2026-05-03,0,1,,
2026-03-02,Parmesan_g,g,0,0,361.92,0,248.77,,2026-04-30,0,5,,
2026-03-02,Pesto_g,g,0,0,500,0,480.96,,2026-05-02,0,1,,
2026-03-02,Pita_g,g,0,0,1814.79,3000,2012.05,,2026-05-10,0,7,,
2026-03-02,Pork_g,g,0,0,6218.63,10000,6933.7,,2026-05-20,0,7,,
2026-03-02,Potato_g,g,0,0,34254.11,52500,37158.9,,2026-05-20,0,7,,
2026-03-02,Salmon_g,g,0,0,3796.03,9500,6139.73,,2026-05-19,0,7,,
2026-03-02,SauceOther_g,g,0,0,15200,0,6047.34,,2026-05-05,0,1,,
2026-03-02,Seafood_g,g,0,910,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-02,Soda_ml,ml,0,0,396512.6,0,160257.53,,2026-05-30,0,14,,
2026-03-02,Soju_ml,ml,0,0,74002.19,0,70461.37,,2027-03-09,0,30,,
2026-03-02,Spirits_ml,ml,0,0,23764.52,34000,24201.58,,2027-03-07,0,30,,
2026-03-02,Sugar_g,g,0,0,13629.04,0,5663.01,,2027-02-28,0,14,,
2026-03-02,TomatoSauce_g,g,0,0,5852,0,5236.27,,2026-05-01,0,1,,
2026-03-02,VegMix_g,g,0,0,16912,0,6644.66,,2026-04-30,0,1,,
2026-03-02,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-03-02,Wine_ml,ml,0,0,32151.78,50000,34449.86,,2027-03-07,0,30,,
2026-03-03,Anchovy_g,g,0,0,1290.41,0,380.14,,2026-08-29,0,14,,
2026-03-03,Beef_g,g,1820,0,5140,0,4770.68,,2026-04-30,0,1,,
2026-03-03,Beer_ml,ml,17770,0,332730.68,0,323929.18,,2027-03-10,0,30,,
2026-03-03,Bread_g,g,450,50,1500,500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-03-03,Butter_g,g,390,0,1137.67,0,1195.07,Y,2026-05-05,0,5,,REORDER
2026-03-03,Chicken_g,g,7468,0,16532,0,13473.64,,2026-05-02,0,1,,
2026-03-03,Chocolate_g,g,515,0,9486.58,0,4332.19,,2026-08-25,0,14,,
2026-03-03,CookingOil_g,g,1115,0,29613.84,0,11997.95,,2026-06-29,0,14,,
2026-03-03,Cream_ml,ml,1080,0,4840,0,4007.67,,,0,2,,
2026-03-03,Egg_count,count,27,0,117.99,0,78.85,,2026-05-10,0,5,,
2026-03-03,Flour_g,g,6995,0,183482.33,0,75954.11,,2026-06-02,0,14,,
2026-03-03,Garlic_g,g,103.6,0,527.4,0,218.99,,2026-05-03,0,1,,
2026-03-03,Lime_g,g,505,0,270,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-03,Milk_ml,ml,3660,3740,17000,0,16142.47,,2026-05-02,0,2,,SPOILAGE_WRITE_OFF
2026-03-03,Mint_g,g,40,0,415,0,42.74,,2026-05-03,0,1,,
2026-03-03,Mozzarella_g,g,3744,0,25232.44,0,16356.82,,,0,2,,
2026-03-03,Mushroom_g,g,280,0,940,0,728.77,,2026-05-01,0,1,,
2026-03-03,OliveOil_g,g,324.6,0,9554.45,0,3774.08,,2026-06-29,0,14,,
2026-03-03,Onion_g,g,385,0,1223,0,955.53,,2026-05-03,0,1,,
2026-03-03,Parmesan_g,g,120,0,241.92,0,248.77,Y,2026-04-30,0,5,,REORDER
2026-03-03,Pesto_g,g,265,0,235,0,480.96,Y,2026-05-02,0,1,,REORDER
2026-03-03,Pita_g,g,360,0,1454.79,3000,2012.05,,2026-05-10,0,7,,
2026-03-03,Pork_g,g,1560,0,4658.63,10000,6933.7,,2026-05-20,0,7,,
2026-03-03,Potato_g,g,4500,0,29754.11,52500,37158.9,,2026-05-20,0,7,,
2026-03-03,Salmon_g,g,1080,0,12216.03,0,6139.73,,2026-05-19,0,7,,
2026-03-03,SauceOther_g,g,2699,0,12501,0,6047.34,,2026-05-05,0,1,,
2026-03-03,Seafood_g,g,1292,1208,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-03,Soda_ml,ml,11040,0,385472.6,0,160257.53,,2026-05-30,0,14,,
2026-03-03,Soju_ml,ml,5760,0,68242.19,0,70461.37,Y,2027-03-09,0,30,,REORDER
2026-03-03,Spirits_ml,ml,1320,0,22444.52,34000,24201.58,,2027-03-07,0,30,,
2026-03-03,Sugar_g,g,770,0,12859.04,0,5663.01,,2027-02-28,0,14,,
2026-03-03,TomatoSauce_g,g,2538,0,3314,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-03,VegMix_g,g,2848,0,14064,0,6644.66,,2026-04-30,0,1,,
2026-03-03,WhiteSauce_g,g,240,260,1000,0,797.81,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-03-03,Wine_ml,ml,1620,0,30531.78,50000,34449.86,,2027-03-07,0,30,,
2026-03-04,Anchovy_g,g,75,0,1215.41,0,380.14,,2026-08-29,0,14,,
2026-03-04,Beef_g,g,2480,2660,0,0,4770.68,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Beer_ml,ml,17770,0,314960.68,0,323929.18,Y,2027-03-10,0,30,,REORDER
2026-03-04,Bread_g,g,450,1050,0,1000,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Butter_g,g,180,0,957.67,2000,1195.07,,2026-05-05,0,5,,
2026-03-04,Chicken_g,g,5912,0,10620,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-03-04,Chocolate_g,g,260,0,9226.58,0,4332.19,,2026-08-25,0,14,,
2026-03-04,CookingOil_g,g,1180,0,28433.84,0,11997.95,,2026-06-29,0,14,,
2026-03-04,Cream_ml,ml,780,60,4000,0,4007.67,Y,,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Egg_count,count,13,0,104.99,0,78.85,,2026-05-10,0,5,,
2026-03-04,Flour_g,g,7000,0,176482.33,0,75954.11,,2026-06-02,0,14,,
2026-03-04,Garlic_g,g,103,424.4,0,0,218.99,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Lime_g,g,335,0,935,0,691.51,,2026-05-01,0,1,,
2026-03-04,Milk_ml,ml,3240,0,13760,0,16142.47,Y,2026-05-02,0,2,,REORDER
2026-03-04,Mint_g,g,35,380,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Mozzarella_g,g,3792,0,21440.44,0,16356.82,,,0,2,,
2026-03-04,Mushroom_g,g,140,0,800,0,728.77,,2026-05-01,0,1,,
2026-03-04,OliveOil_g,g,332.8,0,9221.65,0,3774.08,,2026-06-29,0,14,,
2026-03-04,Onion_g,g,362,0,861,0,955.53,Y,2026-05-03,0,1,,REORDER
2026-03-04,Parmesan_g,g,100,0,141.92,500,248.77,,2026-04-30,0,5,,
2026-03-04,Pesto_g,g,176,59,1000,0,480.96,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-03-04,Pita_g,g,120,0,4334.79,0,2012.05,,2026-05-10,0,7,,
2026-03-04,Pork_g,g,1300,0,13358.63,0,6933.7,,2026-05-20,0,7,,
2026-03-04,Potato_g,g,6600,0,75654.11,0,37158.9,,2026-05-20,0,7,,
2026-03-04,Salmon_g,g,1080,0,11136.03,0,6139.73,,2026-05-19,0,7,,
2026-03-04,SauceOther_g,g,2440,0,10061,0,6047.34,,2026-05-05,0,1,,
2026-03-04,Seafood_g,g,1356,0,3144,0,2937.64,,2026-04-30,0,1,,
2026-03-04,Soda_ml,ml,20670,0,364802.6,0,160257.53,,2026-05-30,0,14,,
2026-03-04,Soju_ml,ml,2880,0,65362.19,99000,70461.37,,2027-03-09,0,30,,
2026-03-04,Spirits_ml,ml,1050,0,21394.52,34000,24201.58,,2027-03-07,0,30,,
2026-03-04,Sugar_g,g,370,0,12489.04,0,5663.01,,2027-02-28,0,14,,
2026-03-04,TomatoSauce_g,g,2574,0,5740,0,5236.27,,2026-05-01,0,1,,
2026-03-04,VegMix_g,g,3226,0,10838,0,6644.66,,2026-04-30,0,1,,
2026-03-04,WhiteSauce_g,g,240,760,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-04,Wine_ml,ml,1740,0,28791.78,50000,34449.86,,2027-03-07,0,30,,
2026-03-05,Anchovy_g,g,25,0,1190.41,0,380.14,,2026-08-29,0,14,,
2026-03-05,Beef_g,g,1390,0,10610,0,4770.68,,2026-04-30,0,1,,
2026-03-05,Beer_ml,ml,10300,0,304660.68,453000,323929.18,,2027-03-10,0,30,,
2026-03-05,Bread_g,g,810,0,2190,2000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-05,Butter_g,g,300,0,2657.67,0,1195.07,,2026-05-05,0,5,,
2026-03-05,Chicken_g,g,7068,3552,23500,0,13473.64,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-03-05,Chocolate_g,g,435,0,8791.58,0,4332.19,,2026-08-25,0,14,,
2026-03-05,CookingOil_g,g,1250,0,27183.84,0,11997.95,,2026-06-29,0,14,,
2026-03-05,Cream_ml,ml,840,0,3160,4000,4007.67,,,0,2,,
2026-03-05,Egg_count,count,19,0,85.99,0,78.85,,2026-05-10,0,5,,
2026-03-05,Flour_g,g,6265,0,170217.33,0,75954.11,,2026-06-02,0,14,,
2026-03-05,Garlic_g,g,97.2,0,902.8,0,218.99,,2026-05-03,0,1,,
2026-03-05,Lime_g,g,390,0,545,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-05,Milk_ml,ml,5040,0,8720,15000,16142.47,,2026-05-02,0,2,,
2026-03-05,Mint_g,g,40,0,460,0,42.74,,2026-05-03,0,1,,
2026-03-05,Mozzarella_g,g,3288,0,18152.44,0,16356.82,,,0,2,,
2026-03-05,Mushroom_g,g,0,800,0,0,728.77,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-05,OliveOil_g,g,324.2,0,8897.45,0,3774.08,,2026-06-29,0,14,,
2026-03-05,Onion_g,g,406,455,2000,0,955.53,,2026-05-03,0,1,,SPOILAGE_WRITE_OFF
2026-03-05,Parmesan_g,g,40,0,601.92,0,248.77,,2026-04-30,0,5,,
2026-03-05,Pesto_g,g,192,0,808,0,480.96,,2026-05-02,0,1,,
2026-03-05,Pita_g,g,240,0,4094.79,0,2012.05,,2026-05-10,0,7,,
2026-03-05,Pork_g,g,800,0,12558.63,0,6933.7,,2026-05-20,0,7,,
2026-03-05,Potato_g,g,5600,0,70054.11,0,37158.9,,2026-05-20,0,7,,
2026-03-05,Salmon_g,g,810,0,10326.03,0,6139.73,,2026-05-19,0,7,,
2026-03-05,SauceOther_g,g,2357,0,7704,0,6047.34,,2026-05-05,0,1,,
2026-03-05,Seafood_g,g,998,0,2146,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-03-05,Soda_ml,ml,15090,0,349712.6,0,160257.53,,2026-05-30,0,14,,
2026-03-05,Soju_ml,ml,4320,0,61042.19,99000,70461.37,,2027-03-09,0,30,,
2026-03-05,Spirits_ml,ml,1065,0,20329.52,34000,24201.58,,2027-03-07,0,30,,
2026-03-05,Sugar_g,g,620,0,11869.04,0,5663.01,,2027-02-28,0,14,,
2026-03-05,TomatoSauce_g,g,2286,0,3454,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-05,VegMix_g,g,2974,0,7864,0,6644.66,,2026-04-30,0,1,,
2026-03-05,WhiteSauce_g,g,160,0,1340,0,797.81,,2026-04-30,0,1,,
2026-03-05,Wine_ml,ml,1620,0,27171.78,50000,34449.86,,2027-03-07,0,30,,
2026-03-06,Anchovy_g,g,50,0,1140.41,0,380.14,,2026-08-29,0,14,,
2026-03-06,Beef_g,g,1270,0,9340,0,4770.68,,2026-04-30,0,1,,
2026-03-06,Beer_ml,ml,24080,0,280580.68,453000,323929.18,,2027-03-10,0,30,,
2026-03-06,Bread_g,g,630,0,2060,1500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-06,Butter_g,g,430,0,2227.67,0,1195.07,,2026-05-05,0,5,,
2026-03-06,Chicken_g,g,7788,0,15712,0,13473.64,,2026-05-02,0,1,,
2026-03-06,Chocolate_g,g,645,0,8146.58,0,4332.19,,2026-08-25,0,14,,
2026-03-06,CookingOil_g,g,1360,0,25823.84,0,11997.95,,2026-06-29,0,14,,
2026-03-06,Cream_ml,ml,1320,0,5840,0,4007.67,,,0,2,,
2026-03-06,Egg_count,count,30,0,55.99,0,78.85,Y,2026-05-10,0,5,,REORDER
2026-03-06,Flour_g,g,7245,0,162972.33,0,75954.11,,2026-06-02,0,14,,
2026-03-06,Garlic_g,g,89,0,813.8,0,218.99,,2026-05-03,0,1,,
2026-03-06,Lime_g,g,310,0,735,0,691.51,,2026-05-01,0,1,,
2026-03-06,Milk_ml,ml,3480,0,20240,0,16142.47,,2026-05-02,0,2,,
2026-03-06,Mint_g,g,10,0,450,0,42.74,,2026-05-03,0,1,,
2026-03-06,Mozzarella_g,g,3816,0,14336.44,0,16356.82,Y,,0,2,,REORDER
2026-03-06,Mushroom_g,g,420,0,1580,0,728.77,,2026-05-01,0,1,,
2026-03-06,OliveOil_g,g,369.4,0,8528.05,0,3774.08,,2026-06-29,0,14,,
2026-03-06,Onion_g,g,398,0,1602,0,955.53,,2026-05-03,0,1,,
2026-03-06,Parmesan_g,g,20,0,581.92,0,248.77,,2026-04-30,0,5,,
2026-03-06,Pesto_g,g,248,0,560,0,480.96,,2026-05-02,0,1,,
2026-03-06,Pita_g,g,360,0,3734.79,0,2012.05,,2026-05-10,0,7,,
2026-03-06,Pork_g,g,1660,0,10898.63,0,6933.7,,2026-05-20,0,7,,
2026-03-06,Potato_g,g,6800,0,63254.11,0,37158.9,,2026-05-20,0,7,,
2026-03-06,Salmon_g,g,1710,0,8616.03,0,6139.73,,2026-05-19,0,7,,
2026-03-06,SauceOther_g,g,2792,0,4912,0,6047.34,Y,2026-05-05,0,1,,REORDER
2026-03-06,Seafood_g,g,1350,796,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-06,Soda_ml,ml,18780,0,330932.6,0,160257.53,,2026-05-30,0,14,,
2026-03-06,Soju_ml,ml,3240,0,57802.19,99000,70461.37,,2027-03-09,0,30,,
2026-03-06,Spirits_ml,ml,1215,0,53114.52,0,24201.58,,2027-03-07,0,30,,
2026-03-06,Sugar_g,g,810,0,11059.04,0,5663.01,,2027-02-28,0,14,,
2026-03-06,TomatoSauce_g,g,2322,0,5632,0,5236.27,,2026-05-01,0,1,,
2026-03-06,VegMix_g,g,2482,0,5382,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-03-06,WhiteSauce_g,g,480,0,860,0,797.81,,2026-04-30,0,1,,
2026-03-06,Wine_ml,ml,930,0,76241.78,0,34449.86,,2027-03-07,0,30,,
2026-03-07,Anchovy_g,g,75,0,1065.41,0,380.14,,2026-08-29,0,14,,
2026-03-07,Beef_g,g,2450,0,6890,0,4770.68,,2026-04-30,0,1,,
2026-03-07,Beer_ml,ml,17280,0,263300.68,453000,323929.18,,2027-03-10,0,30,,
2026-03-07,Bread_g,g,990,570,2000,0,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-03-07,Butter_g,g,350,0,1877.67,0,1195.07,,2026-05-05,0,5,,
2026-03-07,Chicken_g,g,9760,0,5952,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-03-07,Chocolate_g,g,585,0,7561.58,0,4332.19,,2026-08-25,0,14,,
2026-03-07,CookingOil_g,g,1485,0,24338.84,0,11997.95,,2026-06-29,0,14,,
2026-03-07,Cream_ml,ml,1200,0,4640,0,4007.67,,,0,2,,
2026-03-07,Egg_count,count,25,0,30.99,84,78.85,,2026-05-10,0,5,,
2026-03-07,Flour_g,g,8905,0,154067.33,0,75954.11,,2026-06-02,0,14,,
2026-03-07,Garlic_g,g,135,0,678.8,0,218.99,,2026-05-03,0,1,,
2026-03-07,Lime_g,g,595,0,140,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-07,Milk_ml,ml,6240,0,14000,0,16142.47,Y,2026-05-02,0,2,,REORDER
2026-03-07,Mint_g,g,30,0,420,0,42.74,,2026-05-03,0,1,,
2026-03-07,Mozzarella_g,g,4728,0,9608.44,14500,16356.82,,,0,2,,
2026-03-07,Mushroom_g,g,560,0,1020,0,728.77,,2026-05-01,0,1,,
2026-03-07,OliveOil_g,g,490.2,0,8037.85,0,3774.08,,2026-06-29,0,14,,
2026-03-07,Onion_g,g,630,0,972,0,955.53,,2026-05-03,0,1,,
2026-03-07,Parmesan_g,g,80,0,501.92,0,248.77,,2026-04-30,0,5,,
2026-03-07,Pesto_g,g,313,0,247,0,480.96,Y,2026-05-02,0,1,,REORDER
2026-03-07,Pita_g,g,240,0,3494.79,0,2012.05,,2026-05-10,0,7,,
2026-03-07,Pork_g,g,900,0,9998.63,0,6933.7,,2026-05-20,0,7,,
2026-03-07,Potato_g,g,4750,0,58504.11,0,37158.9,,2026-05-20,0,7,,
2026-03-07,Salmon_g,g,2430,0,6186.03,0,6139.73,,2026-05-19,0,7,,
2026-03-07,SauceOther_g,g,3227,0,12185,0,6047.34,,2026-05-05,0,1,,
2026-03-07,Seafood_g,g,1426,0,3074,0,2937.64,,2026-04-30,0,1,,
2026-03-07,Soda_ml,ml,18210,0,312722.6,0,160257.53,,2026-05-30,0,14,,
2026-03-07,Soju_ml,ml,3960,0,53842.19,99000,70461.37,,2027-03-09,0,30,,
2026-03-07,Spirits_ml,ml,2115,0,50999.52,0,24201.58,,2027-03-07,0,30,,
2026-03-07,Sugar_g,g,790,0,10269.04,0,5663.01,,2027-02-28,0,14,,
2026-03-07,TomatoSauce_g,g,3006,0,2626,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-07,VegMix_g,g,3506,1876,11500,0,6644.66,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-03-07,WhiteSauce_g,g,480,380,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-07,Wine_ml,ml,870,0,75371.78,0,34449.86,,2027-03-07,0,30,,
2026-03-08,Anchovy_g,g,0,0,1065.41,0,380.14,,2026-08-29,0,14,,
2026-03-08,Beef_g,g,2850,0,4040,0,4770.68,Y,2026-04-30,0,1,,REORDER
2026-03-08,Beer_ml,ml,18440,0,244860.68,453000,323929.18,,2027-03-10,0,30,,
2026-03-08,Bread_g,g,1170,0,830,500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-08,Butter_g,g,250,0,1627.67,0,1195.07,,2026-05-05,0,5,,
2026-03-08,Chicken_g,g,7578,0,26374,0,13473.64,,2026-05-02,0,1,,
2026-03-08,Chocolate_g,g,475,0,7086.58,0,4332.19,,2026-08-25,0,14,,
2026-03-08,CookingOil_g,g,1520,0,22818.84,0,11997.95,,2026-06-29,0,14,,
2026-03-08,Cream_ml,ml,1320,0,3320,0,4007.67,Y,,0,2,,REORDER
2026-03-08,Egg_count,count,20,0,94.99,0,78.85,,2026-05-10,0,5,,
2026-03-08,Flour_g,g,6805,0,147262.33,0,75954.11,,2026-06-02,0,14,,
2026-03-08,Garlic_g,g,103,0,575.8,0,218.99,,2026-05-03,0,1,,
2026-03-08,Lime_g,g,300,0,840,0,691.51,,2026-05-01,0,1,,
2026-03-08,Milk_ml,ml,4200,0,9800,15000,16142.47,,2026-05-02,0,2,,
2026-03-08,Mint_g,g,15,0,405,0,42.74,,2026-05-03,0,1,,
2026-03-08,Mozzarella_g,g,3552,0,20556.44,0,16356.82,,,0,2,,
2026-03-08,Mushroom_g,g,140,0,880,0,728.77,,2026-05-01,0,1,,
2026-03-08,OliveOil_g,g,391.8,0,7646.05,0,3774.08,,2026-06-29,0,14,,
2026-03-08,Onion_g,g,617,0,355,0,955.53,Y,2026-05-03,0,1,,REORDER
2026-03-08,Parmesan_g,g,60,0,441.92,0,248.77,,2026-04-30,0,5,,
2026-03-08,Pesto_g,g,296,0,951,0,480.96,,2026-05-02,0,1,,
2026-03-08,Pita_g,g,120,0,3374.79,0,2012.05,,2026-05-10,0,7,,
2026-03-08,Pork_g,g,780,0,9218.63,0,6933.7,,2026-05-20,0,7,,
2026-03-08,Potato_g,g,8200,0,50304.11,0,37158.9,,2026-05-20,0,7,,
2026-03-08,Salmon_g,g,990,0,5196.03,0,6139.73,Y,2026-05-19,0,7,,REORDER
2026-03-08,SauceOther_g,g,3489,0,8696,0,6047.34,,2026-05-05,0,1,,
2026-03-08,Seafood_g,g,1294,0,1780,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-03-08,Soda_ml,ml,18120,0,294602.6,0,160257.53,,2026-05-30,0,14,,
2026-03-08,Soju_ml,ml,6120,0,146722.19,0,70461.37,,2027-03-09,0,30,,
2026-03-08,Spirits_ml,ml,1275,0,49724.52,0,24201.58,,2027-03-07,0,30,,
2026-03-08,Sugar_g,g,480,0,9789.04,0,5663.01,,2027-02-28,0,14,,
2026-03-08,TomatoSauce_g,g,2394,0,5732,0,5236.27,,2026-05-01,0,1,,
2026-03-08,VegMix_g,g,4278,0,7222,0,6644.66,,2026-04-30,0,1,,
2026-03-08,WhiteSauce_g,g,240,0,1260,0,797.81,,2026-04-30,0,1,,
2026-03-08,Wine_ml,ml,1050,0,74321.78,0,34449.86,,2027-03-07,0,30,,
2026-03-09,Anchovy_g,g,25,0,1040.41,0,380.14,,2026-08-29,0,14,,
2026-03-09,Beef_g,g,2370,1670,8000,0,4770.68,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-03-09,Beer_ml,ml,20770,0,677090.68,0,323929.18,,2027-03-10,0,30,,
2026-03-09,Bread_g,g,810,20,0,1500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-03-09,Butter_g,g,190,0,1437.67,0,1195.07,,2026-05-05,0,5,,
2026-03-09,Chicken_g,g,8430,0,17944,0,13473.64,,2026-05-02,0,1,,
2026-03-09,Chocolate_g,g,210,0,6876.58,0,4332.19,,2026-08-25,0,14,,
2026-03-09,CookingOil_g,g,1555,0,21263.84,0,11997.95,,2026-06-29,0,14,,
2026-03-09,Cream_ml,ml,720,0,2600,4000,4007.67,,,0,2,,
2026-03-09,Egg_count,count,13,0,81.99,0,78.85,,2026-05-10,0,5,,
2026-03-09,Flour_g,g,9000,0,138262.33,0,75954.11,,2026-06-02,0,14,,
2026-03-09,Garlic_g,g,141,0,434.8,0,218.99,,2026-05-03,0,1,,
2026-03-09,Lime_g,g,210,0,630,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-09,Milk_ml,ml,3540,0,21260,0,16142.47,,2026-05-02,0,2,,
2026-03-09,Mint_g,g,30,375,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-09,Mozzarella_g,g,4824,0,15732.44,0,16356.82,Y,,0,2,,REORDER
2026-03-09,Mushroom_g,g,420,0,460,0,728.77,Y,2026-05-01,0,1,,REORDER
2026-03-09,OliveOil_g,g,436.6,0,7209.45,0,3774.08,,2026-06-29,0,14,,
2026-03-09,Onion_g,g,553,0,2302,0,955.53,,2026-05-03,0,1,,
2026-03-09,Parmesan_g,g,80,0,361.92,0,248.77,,2026-04-30,0,5,,
2026-03-09,Pesto_g,g,305,0,646,0,480.96,,2026-05-02,0,1,,
2026-03-09,Pita_g,g,240,0,3134.79,0,2012.05,,2026-05-10,0,7,,
2026-03-09,Pork_g,g,1180,0,8038.63,0,6933.7,,2026-05-20,0,7,,
2026-03-09,Potato_g,g,7450,0,42854.11,0,37158.9,,2026-05-20,0,7,,
2026-03-09,Salmon_g,g,1260,0,3936.03,9500,6139.73,,2026-05-19,0,7,,
2026-03-09,SauceOther_g,g,3214,0,5482,0,6047.34,Y,2026-05-05,0,1,,REORDER
2026-03-09,Seafood_g,g,2232,0,2548,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-03-09,Soda_ml,ml,15270,0,279332.6,0,160257.53,,2026-05-30,0,14,,
2026-03-09,Soju_ml,ml,3960,0,142762.19,0,70461.37,,2027-03-09,0,30,,
2026-03-09,Spirits_ml,ml,765,0,48959.52,0,24201.58,,2027-03-07,0,30,,
2026-03-09,Sugar_g,g,310,0,9479.04,0,5663.01,,2027-02-28,0,14,,
2026-03-09,TomatoSauce_g,g,3168,0,2564,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-09,VegMix_g,g,3150,0,4072,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-03-09,WhiteSauce_g,g,400,0,860,0,797.81,,2026-04-30,0,1,,
2026-03-09,Wine_ml,ml,1050,0,73271.78,0,34449.86,,2027-03-07,0,30,,
2026-03-10,Anchovy_g,g,100,0,940.41,0,380.14,,2026-08-29,0,14,,
2026-03-10,Beef_g,g,2360,0,5640,0,4770.68,,2026-04-30,0,1,,
2026-03-10,Beer_ml,ml,25750,0,651340.68,0,323929.18,,2027-03-10,0,30,,
2026-03-10,Bread_g,g,720,0,2280,2000,7163.01,Y,2026-04-30,0,3,,REORDER
